"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Chisel","chisel:emerald",4822,5,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,6,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,7,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,8,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,9,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,10,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,11,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,12,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:emerald",4822,13,"true","Block of Emerald","blockEmerald"
"Chisel","chisel:endstone",4826,0,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,1,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,2,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,3,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,4,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,5,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,6,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,7,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,8,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,9,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,10,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,11,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,12,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,13,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,14,"true","Endstone","endstone"
"Chisel","chisel:endstone",4826,15,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,0,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,1,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,2,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,3,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,4,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,5,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,6,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,7,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,8,"true","Endstone","endstone"
"Chisel","chisel:endstone1",4827,9,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,0,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,1,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,2,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,3,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,4,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,5,"true","Endstone","endstone"
"Chisel","chisel:endstone2",4828,6,"true","Endstone","endstone"
"Chisel","chisel:energizedvoidstone",4942,0,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,1,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,2,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,3,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,4,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,5,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,6,"true","Primal Voidstone",""
"Chisel","chisel:energizedvoidstone",4942,7,"true","Primal Voidstone",""
"Chisel","chisel:factory",4829,0,"true","Factory Block",""
"Chisel","chisel:factory",4829,1,"true","Factory Block",""
"Chisel","chisel:factory",4829,2,"true","Factory Block",""
"Chisel","chisel:factory",4829,3,"true","Factory Block",""
"Chisel","chisel:factory",4829,4,"true","Factory Block",""
"Chisel","chisel:factory",4829,5,"true","Factory Block",""
"Chisel","chisel:factory",4829,6,"true","Factory Block",""
"Chisel","chisel:factory",4829,7,"true","Factory Block",""
"Chisel","chisel:factory",4829,8,"true","Factory Block",""
"Chisel","chisel:factory",4829,9,"true","Factory Block",""
"Chisel","chisel:factory",4829,10,"true","Factory Block",""
"Chisel","chisel:factory",4829,11,"true","Factory Block",""
"Chisel","chisel:factory",4829,12,"true","Factory Block",""
"Chisel","chisel:factory",4829,13,"true","Factory Block",""
"Chisel","chisel:factory",4829,14,"true","Factory Block",""
"Chisel","chisel:factory",4829,15,"true","Factory Block",""
"Chisel","chisel:factory1",4830,0,"true","Factory Block",""
"Chisel","chisel:factory1",4830,1,"true","Factory Block",""
"Chisel","chisel:factory1",4830,2,"true","Factory Block",""
"Chisel","chisel:factory1",4830,3,"true","Factory Block",""
"Chisel","chisel:factory1",4830,4,"true","Factory Block",""
"Chisel","chisel:futura",4831,0,"true","Futura Block",""
"Chisel","chisel:futura",4831,1,"true","Futura Block",""
"Chisel","chisel:futura",4831,2,"true","Futura Block",""
"Chisel","chisel:futura",4831,3,"true","Futura Block",""
"Chisel","chisel:futura",4831,4,"true","Futura Block",""
"Chisel","chisel:futura",4831,5,"true","Futura Block",""
"Chisel","chisel:glass",4832,0,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,1,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,2,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,3,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,4,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,5,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,6,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,7,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,8,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,9,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,10,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,11,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,12,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,13,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,14,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass",4832,15,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass1",4833,0,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glass1",4833,1,"true","Glass","blockGlass,blockGlassColorless"
"Chisel","chisel:glassdyedblack",4836,0,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblack",4836,1,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblack",4836,2,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblack",4836,3,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblack",4836,4,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblack",4836,5,"true","Black Stained Glass","blockGlass,blockGlassBlack"
"Chisel","chisel:glassdyedblue",4844,0,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedblue",4844,1,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedblue",4844,2,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedblue",4844,3,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedblue",4844,4,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedblue",4844,5,"true","Blue Stained Glass","blockGlass,blockGlassBlue"
"Chisel","chisel:glassdyedbrown",4842,0,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedbrown",4842,1,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedbrown",4842,2,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedbrown",4842,3,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedbrown",4842,4,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedbrown",4842,5,"true","Brown Stained Glass","blockGlass,blockGlassBrown"
"Chisel","chisel:glassdyedcyan",4848,0,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedcyan",4848,1,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedcyan",4848,2,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedcyan",4848,3,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedcyan",4848,4,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedcyan",4848,5,"true","Cyan Stained Glass","blockGlass,blockGlassCyan"
"Chisel","chisel:glassdyedgray",4852,0,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgray",4852,1,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgray",4852,2,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgray",4852,3,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgray",4852,4,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgray",4852,5,"true","Gray Stained Glass","blockGlass,blockGlassGray"
"Chisel","chisel:glassdyedgreen",4840,0,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedgreen",4840,1,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedgreen",4840,2,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedgreen",4840,3,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedgreen",4840,4,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedgreen",4840,5,"true","Green Stained Glass","blockGlass,blockGlassGreen"
"Chisel","chisel:glassdyedlightblue",4860,0,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightblue",4860,1,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightblue",4860,2,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightblue",4860,3,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightblue",4860,4,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightblue",4860,5,"true","Light Blue Stained Glass","blockGlass,blockGlassLightBlue"
"Chisel","chisel:glassdyedlightgray",4850,0,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlightgray",4850,1,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlightgray",4850,2,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlightgray",4850,3,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlightgray",4850,4,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlightgray",4850,5,"true","Light Gray Stained Glass","blockGlass,blockGlassLightGray"
"Chisel","chisel:glassdyedlime",4856,0,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedlime",4856,1,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedlime",4856,2,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedlime",4856,3,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedlime",4856,4,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedlime",4856,5,"true","Lime Stained Glass","blockGlass,blockGlassLime"
"Chisel","chisel:glassdyedmagenta",4862,0,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedmagenta",4862,1,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedmagenta",4862,2,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedmagenta",4862,3,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedmagenta",4862,4,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedmagenta",4862,5,"true","Magenta Stained Glass","blockGlass,blockGlassMagenta"
"Chisel","chisel:glassdyedorange",4864,0,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedorange",4864,1,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedorange",4864,2,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedorange",4864,3,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedorange",4864,4,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedorange",4864,5,"true","Orange Stained Glass","blockGlass,blockGlassOrange"
"Chisel","chisel:glassdyedpink",4854,0,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpink",4854,1,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpink",4854,2,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpink",4854,3,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpink",4854,4,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpink",4854,5,"true","Pink Stained Glass","blockGlass,blockGlassPink"
"Chisel","chisel:glassdyedpurple",4846,0,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedpurple",4846,1,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedpurple",4846,2,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedpurple",4846,3,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedpurple",4846,4,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedpurple",4846,5,"true","Purple Stained Glass","blockGlass,blockGlassPurple"
"Chisel","chisel:glassdyedred",4838,0,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedred",4838,1,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedred",4838,2,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedred",4838,3,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedred",4838,4,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedred",4838,5,"true","Red Stained Glass","blockGlass,blockGlassRed"
"Chisel","chisel:glassdyedwhite",4866,0,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedwhite",4866,1,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedwhite",4866,2,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedwhite",4866,3,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedwhite",4866,4,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedwhite",4866,5,"true","White Stained Glass","blockGlass,blockGlassWhite"
"Chisel","chisel:glassdyedyellow",4858,0,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glassdyedyellow",4858,1,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glassdyedyellow",4858,2,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glassdyedyellow",4858,3,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glassdyedyellow",4858,4,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glassdyedyellow",4858,5,"true","Yellow Stained Glass","blockGlass,blockGlassYellow"
"Chisel","chisel:glasspane",4834,0,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,1,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,2,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,3,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,4,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,5,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,6,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,7,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,8,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,9,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,10,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,11,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,12,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,13,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,14,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane",4834,15,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane1",4835,0,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspane1",4835,1,"true","Glass Pane","paneGlass,paneGlassColorless"
"Chisel","chisel:glasspanedyedblack",4837,0,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblack",4837,1,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblack",4837,2,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblack",4837,3,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblack",4837,4,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblack",4837,5,"true","Black Stained Glass Pane","paneGlass,paneGlassBlack"
"Chisel","chisel:glasspanedyedblue",4845,0,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedblue",4845,1,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedblue",4845,2,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedblue",4845,3,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedblue",4845,4,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedblue",4845,5,"true","Blue Stained Glass Pane","paneGlass,paneGlassBlue"
"Chisel","chisel:glasspanedyedbrown",4843,0,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedbrown",4843,1,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedbrown",4843,2,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedbrown",4843,3,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedbrown",4843,4,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedbrown",4843,5,"true","Brown Stained Glass Pane","paneGlass,paneGlassBrown"
"Chisel","chisel:glasspanedyedcyan",4849,0,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedcyan",4849,1,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedcyan",4849,2,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedcyan",4849,3,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedcyan",4849,4,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedcyan",4849,5,"true","Cyan Stained Glass Pane","paneGlass,paneGlassCyan"
"Chisel","chisel:glasspanedyedgray",4853,0,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgray",4853,1,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgray",4853,2,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgray",4853,3,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgray",4853,4,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgray",4853,5,"true","Gray Stained Glass Pane","paneGlass,paneGlassGray"
"Chisel","chisel:glasspanedyedgreen",4841,0,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedgreen",4841,1,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedgreen",4841,2,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedgreen",4841,3,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedgreen",4841,4,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedgreen",4841,5,"true","Green Stained Glass Pane","paneGlass,paneGlassGreen"
"Chisel","chisel:glasspanedyedlightblue",4861,0,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightblue",4861,1,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightblue",4861,2,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightblue",4861,3,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightblue",4861,4,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightblue",4861,5,"true","Light Blue Stained Glass Pane","paneGlass,paneGlassLightBlue"
"Chisel","chisel:glasspanedyedlightgray",4851,0,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlightgray",4851,1,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlightgray",4851,2,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlightgray",4851,3,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlightgray",4851,4,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlightgray",4851,5,"true","Light Gray Stained Glass Pane","paneGlass,paneGlassLightGray"
"Chisel","chisel:glasspanedyedlime",4857,0,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedlime",4857,1,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedlime",4857,2,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedlime",4857,3,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedlime",4857,4,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedlime",4857,5,"true","Lime Stained Glass Pane","paneGlass,paneGlassLime"
"Chisel","chisel:glasspanedyedmagenta",4863,0,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedmagenta",4863,1,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedmagenta",4863,2,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedmagenta",4863,3,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedmagenta",4863,4,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedmagenta",4863,5,"true","Magenta Stained Glass Pane","paneGlass,paneGlassMagenta"
"Chisel","chisel:glasspanedyedorange",4865,0,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedorange",4865,1,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedorange",4865,2,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedorange",4865,3,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedorange",4865,4,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedorange",4865,5,"true","Orange Stained Glass Pane","paneGlass,paneGlassOrange"
"Chisel","chisel:glasspanedyedpink",4855,0,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpink",4855,1,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpink",4855,2,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpink",4855,3,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpink",4855,4,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpink",4855,5,"true","Pink Stained Glass Pane","paneGlass,paneGlassPink"
"Chisel","chisel:glasspanedyedpurple",4847,0,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedpurple",4847,1,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedpurple",4847,2,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedpurple",4847,3,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedpurple",4847,4,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedpurple",4847,5,"true","Purple Stained Glass Pane","paneGlass,paneGlassPurple"
"Chisel","chisel:glasspanedyedred",4839,0,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
"Chisel","chisel:glasspanedyedred",4839,1,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
"Chisel","chisel:glasspanedyedred",4839,2,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
"Chisel","chisel:glasspanedyedred",4839,3,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
"Chisel","chisel:glasspanedyedred",4839,4,"true","Red Stained Glass Pane","paneGlass,paneGlassRed"
